date,time,channel_id,habitat_type,visibility_ft,depth_ft,distance_to_bank_ft,distance_to_cover_ft,cover_type,overhead,unembedded_cobble,distance to cobble_ft,velocity_fps,substrate,fish_type,fish_size,fish_number,comments
7/30/2019,07:08:12am,Wyndham Control,Pool,10,2,7.1,0.5,Branches - Small Woody Debris,Yes,No,0,0.1,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,10,overhead
7/30/2019,07:09:26am,Wyndham Control,Pool,10,0.9,2,1,Fine Woody Debris,No,Yes,0.5,0,Gravel,Rainbow Trout/Steelhead,<41mm,25,no overhead
7/30/2019,07:14:43am,Wyndham Control,Pool,10,0.9,2,1,Fine Woody Debris,No,Yes,0.5,0,Gravel,Rainbow Trout/Steelhead,51-60mm,7,no overhead
7/30/2019,07:16:01am,Wyndham Control,Pool,10,0.9,2,1,Fine Woody Debris,No,Yes,0.5,0,Gravel,Rainbow Trout/Steelhead,61-80mm,1,no overhead
7/30/2019,07:17:09am,Wyndham Control,Pool,10,0.9,0.8,0.4,Aquatic Veg,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,<41mm,14,no overhead
7/30/2019,07:18:47am,Wyndham Control,Pool,10,1.1,4.3,0,Cobble,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,51-60mm,5,no overhead
7/30/2019,07:21:28am,Wyndham Control,Pool,10,1.1,4.3,0,Cobble,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,<41mm,32,no overhead
7/30/2019,07:22:43am,Wyndham Control,Pool,10,0.7,1.2,0.6,Aquatic Veg,Yes,Yes,0.1,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,4,overhead
7/30/2019,07:24:48am,Wyndham Control,Pool,10,0.4,2.1,0,Aquatic Veg,No,Yes,0,0.8,Gravel,Rainbow Trout/Steelhead,<41mm,11,no overhead
8/5/2019,03:37:43am,Wyndham Control,Riffle,10,1.4,4.2,1.6,Cobble,No,Yes,0,0.1,Cobble,Rainbow Trout/Steelhead,41-50mm,6,no overhead
8/5/2019,03:41:35am,Wyndham Control,Riffle,10,1.4,4.2,1.4,Cobble,No,Yes,0,0.1,Cobble,Rainbow Trout/Steelhead,51-60mm,8,no overhead
8/5/2019,04:13:35am,Wyndham Control,Riffle,10,2.3,4.6,0,Fine Woody Debris,Yes,Yes,0,0.1,Cobble,Rainbow Trout/Steelhead,51-60mm,3,overhead
8/5/2019,04:17:37am,Wyndham Control,Riffle,10,2.3,4.6,0,Fine Woody Debris,Yes,Yes,0,0.1,Cobble,Rainbow Trout/Steelhead,61-80mm,1,overhead
8/5/2019,04:18:59am,Wyndham Control,Riffle,10,1.9,3.4,0.3,Fine Woody Debris,Yes,Yes,0,0.2,Cobble,Rainbow Trout/Steelhead,41-50mm,1,overhead
8/5/2019,04:22:18am,Wyndham Control,Riffle,10,2.3,3.2,0.8,Aquatic Veg,Yes,Yes,0.7,0.1,Gravel,Rainbow Trout/Steelhead,41-50mm,3,overhead
8/5/2019,04:25:37am,Wyndham Control,Riffle,10,3.4,3,2.6,Undercut Bank,No,Yes,0,0.7,Cobble,Rainbow Trout/Steelhead,141-160mm,1,no overhead
8/5/2019,04:29:48am,Wyndham Control,Riffle,10,3.4,5.9,4,Undercut Bank,No,Yes,0,2.7,Cobble,Rainbow Trout/Steelhead,161-180mm,1,no overhead
8/5/2019,04:34:11am,Wyndham Control,Riffle,10,0.7,2.2,0,Fine Woody Debris,Yes,Yes,1.3,0,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,5,overhead
10/8/2019,07:00:18am,Wyndham Control,Riffle,10,1.1,4,0.3,Fine Woody Debris,Yes,Yes,0,0.08,Gravel,Rainbow Trout/Steelhead,61-80mm,13,overhead
10/8/2019,07:08:24am,Wyndham Control,Riffle,10,1.1,4,0.3,Fine Woody Debris,Yes,Yes,0,0.08,Gravel,Rainbow Trout/Steelhead,51-60mm,4,overhead
10/8/2019,07:10:29am,Wyndham Control,Riffle,10,1.1,4,0.3,Fine Woody Debris,Yes,Yes,0,0.08,Gravel,Winter Run Chinook,51-60mm,5,overhead
10/8/2019,07:12:15am,Wyndham Control,Riffle,10,1,2.3,0.1,Branches - Small Woody Debris,Yes,Yes,1,0.31,Sand,Winter Run Chinook,51-60mm,25,overhead
10/8/2019,07:18:11am,Wyndham Control,Riffle,10,1,2.3,0.1,Branches - Small Woody Debris,Yes,Yes,1,0.31,Sand,Rainbow Trout/Steelhead,51-60mm,7,overhead
10/8/2019,07:20:07am,Wyndham Control,Riffle,10,1,2.3,0.1,Branches - Small Woody Debris,Yes,Yes,1,0.31,Sand,Rainbow Trout/Steelhead,61-80mm,4,overhead
10/8/2019,07:23:40am,Wyndham Control,Flatwater,10,0.75,2.5,0.4,Fine Woody Debris,Yes,Yes,0.1,0,Sand,Rainbow Trout/Steelhead,51-60mm,1,overhead
10/24/2019,06:46:14am,Wyndham Control,Flatwater,10,0.85,3.7,0,Fine Woody Debris,Yes,Yes,0.5,0.36,Cobble,Winter Run Chinook,51-60mm,9,overhead
10/24/2019,06:53:06am,Wyndham Control,Flatwater,10,0.65,6.9,0,Fine Woody Debris,Yes,Yes,0,0.45,Cobble,Winter Run Chinook,61-80mm,10,overhead
10/24/2019,06:56:47am,Wyndham Control,Flatwater,10,0.65,6.9,0,Fine Woody Debris,Yes,Yes,0,0.45,Cobble,Fall Run Chinook,81-100mm,8,overhead
10/24/2019,06:58:10am,Wyndham Control,Flatwater,10,0.65,6.9,0,Fine Woody Debris,Yes,Yes,0,0.45,Cobble,Rainbow Trout/Steelhead,101-120mm,3,overhead
10/24/2019,06:59:49am,Wyndham Control,Flatwater,10,0.6,5,0.1,Fine Woody Debris,Yes,Yes,0,1.01,Cobble,Rainbow Trout/Steelhead,61-80mm,15,overhead
10/24/2019,07:01:28am,Wyndham Control,Flatwater,10,0.6,5,0.1,Fine Woody Debris,Yes,Yes,0,1.01,Cobble,Late Fall Run Run Chinook,61-80mm,5,overhead
10/24/2019,07:03:05am,Wyndham Control,Flatwater,10,0.8,3.2,0.4,Branches - Small Woody Debris,Yes,Yes,1.1,0.79,Gravel,Winter Run Chinook,61-80mm,7,overhead
10/24/2019,07:10:10am,Wyndham Control,Pool,10,1.6,6.9,0,Branches - Small Woody Debris,No,No,0,0.13,Sand,Winter Run Chinook,51-60mm,30,no overhead
10/24/2019,07:15:05am,Wyndham Control,Pool,10,1.6,6.9,0,Branches - Small Woody Debris,No,No,0,0.13,Sand,Winter Run Chinook,61-80mm,70,no overhead
10/24/2019,07:16:40am,Wyndham Control,Pool,10,1.6,6.9,0,Branches - Small Woody Debris,No,No,0,0.13,Sand,Late Fall Run Run Chinook,61-80mm,5,no overhead
10/24/2019,07:17:56am,Wyndham Control,Pool,10,1.6,6.9,0,Branches - Small Woody Debris,No,No,0,0.13,Sand,Rainbow Trout/Steelhead,61-80mm,3,no overhead
10/24/2019,07:22:04am,Wyndham Control,Flatwater,10,0.65,8.3,0.7,Branches - Small Woody Debris,No,Yes,0,0.01,Cobble,Winter Run Chinook,41-50mm,32,no overhead
10/24/2019,07:23:31am,Wyndham Control,Flatwater,10,0.7,9,1.5,Fine Woody Debris,No,Yes,0,0.21,Cobble,Winter Run Chinook,41-50mm,4,no overhead
10/24/2019,07:27:48am,Wyndham Control,Riffle,10,0.75,13.9,1.9,Branches - Small Woody Debris,No,Yes,0.25,0.53,Gravel,Winter Run Chinook,51-60mm,1,no overhead
10/24/2019,07:30:48am,Wyndham Control,Flatwater,10,0.45,4.5,0.45,Fine Woody Debris,No,Yes,2,0.24,Sand,Winter Run Chinook,41-50mm,2,no overhead
10/24/2019,07:34:11am,Wyndham Control,Flatwater,10,0.75,8.1,0.2,Fine Woody Debris,No,Yes,0,0.33,Cobble,Winter Run Chinook,41-50mm,1,no overhead
10/28/2019,04:17:13am,Wyndham Control,Pool,10,0.9,10,0,Cobble,No,Yes,0,0.08,Cobble,Winter Run Chinook,41-50mm,70,no overhead
10/28/2019,04:27:02am,Wyndham Control,Pool,10,0.9,10,0,Cobble,No,Yes,0,0.08,Cobble,Winter Run Chinook,51-60mm,70,no overhead
10/28/2019,04:30:53am,Wyndham Control,Pool,10,1.9,16,0,Aquatic Veg,No,Yes,0.5,0.68,Cobble,Winter Run Chinook,41-50mm,12,no overhead
10/28/2019,04:36:35am,Wyndham Control,Pool,10,1.6,5.5,0.5,Aquatic Veg,No,Yes,1,0.41,Cobble,Winter Run Chinook,<41mm,15,no overhead
10/28/2019,04:40:07am,Wyndham Control,Pool,10,1.6,5.5,0,Aquatic Veg,No,Yes,0.5,0.41,Cobble,Winter Run Chinook,41-50mm,20,no overhead
10/28/2019,04:44:22am,Wyndham Control,Pool,10,1.3,4.7,1,Aquatic Veg,No,Yes,0.1,0.26,Cobble,Winter Run Chinook,61-80mm,50,no overhead
10/28/2019,04:53:59am,Wyndham Control,Pool,10,1.4,6,0.2,Fine Woody Debris,No,Yes,9,0.04,Sand,Winter Run Chinook,51-60mm,20,no overhead
10/28/2019,05:00:11am,Wyndham Control,Pool,10,1.4,6,0.2,Fine Woody Debris,No,Yes,9,0.04,Sand,Rainbow Trout/Steelhead,51-60mm,5,no overhead
10/28/2019,05:55:01am,Wyndham Control,Riffle,10,2.1,2.1,0.75,Fine Woody Debris,No,Yes,0,0.25,Cobble,Winter Run Chinook,51-60mm,1,no overhead
10/28/2019,05:59:20am,Wyndham Control,Riffle,10,0.9,2.8,1.5,Fine Woody Debris,No,Yes,0,0.3,Cobble,Winter Run Chinook,51-60mm,2,no overhead
10/28/2019,06:02:59am,Wyndham Control,Riffle,10,0.8,0.9,0.1,Undercut Bank,No,Yes,0.5,0.2,Gravel,Rainbow Trout/Steelhead,81-100mm,1,no overhead
12/5/2019,04:10:25am,Wyndham Control,Riffle,10,1.3,2.4,0,Fine Woody Debris,NA,Yes,2,0.2,Mud/Organic,Winter Run Chinook,61-80mm,8,NA
1/23/2020,04:18:33am,Wyndham Control,Riffle,10,0.7,1.7,0.5,Fine Woody Debris,No,Yes,0.5,0.44,Gravel,Fall Run Chinook,<41mm,5,no overhead
1/23/2020,04:24:07am,Wyndham Control,Riffle,10,0.7,1.7,0.5,Fine Woody Debris,No,Yes,0.5,0.44,Gravel,Winter Run Chinook,61-80mm,1,no overhead
1/23/2020,04:26:19am,Wyndham Control,Riffle,10,1.4,2,0.4,Fine Woody Debris,Yes,Yes,0.4,0.3,Gravel,Winter Run Chinook,61-80mm,4,overhead
1/23/2020,04:29:31am,Wyndham Control,Riffle,10,1.4,1.7,0.4,Fine Woody Debris,Yes,Yes,0.4,0.3,Gravel,Fall Run Chinook,41-50mm,17,overhead
1/23/2020,04:35:31am,Wyndham Control,Riffle,10,0.5,1,0.3,Fine Woody Debris,Yes,Yes,1.4,1.24,Sand,Fall Run Chinook,41-50mm,3,overhead
1/23/2020,04:38:48am,Wyndham Control,Riffle,10,1.15,4.1,0,Fine Woody Debris,No,Yes,1,0.51,Sand,Fall Run Chinook,51-60mm,7,no overhead
1/23/2020,04:41:26am,Wyndham Control,Riffle,10,0.6,4.1,0.1,Fine Woody Debris,No,Yes,0,1.38,Cobble,Fall Run Chinook,41-50mm,18,no overhead
1/23/2020,04:43:51am,Wyndham Control,Riffle,10,0.6,4.1,0.1,Fine Woody Debris,No,Yes,0,1.38,Cobble,Fall Run Chinook,51-60mm,4,no overhead
1/23/2020,04:46:01am,Wyndham Control,Riffle,10,1.2,2.5,0,Fine Woody Debris,Yes,Yes,0.4,0.31,Gravel,Fall Run Chinook,51-60mm,23,overhead
1/23/2020,04:49:07am,Wyndham Control,Riffle,10,1.2,2.5,0,Fine Woody Debris,Yes,Yes,0.4,0.31,Gravel,Fall Run Chinook,41-50mm,14,overhead
1/23/2020,04:50:35am,Wyndham Control,Riffle,10,0.5,1.1,0.2,Fine Woody Debris,Yes,Yes,3.6,0.18,Sand,Fall Run Chinook,41-50mm,38,overhead
1/23/2020,04:54:43am,Wyndham Control,Riffle,10,1.1,1.8,0.3,Fine Woody Debris,No,Yes,0.5,1.24,Gravel,Fall Run Chinook,41-50mm,29,no overhead
1/23/2020,04:58:04am,Wyndham Control,Riffle,10,1.1,1.8,0.3,Fine Woody Debris,No,Yes,0.5,1.24,Gravel,Winter Run Chinook,61-80mm,2,no overhead
1/23/2020,04:59:45am,Wyndham Control,Riffle,10,0.9,4,0.1,Fine Woody Debris,No,Yes,1.2,0.53,Gravel,Winter Run Chinook,61-80mm,2,no overhead
1/23/2020,05:04:30am,Wyndham Control,Riffle,10,0.9,19.2,0.7,Cobble,No,Yes,0.7,0.44,Gravel,Fall Run Chinook,41-50mm,1,no overhead
1/23/2020,05:10:13am,Wyndham Control,Riffle,10,0.5,14.9,0,Cobble,No,Yes,0,0.08,Cobble,Fall Run Chinook,41-50mm,1,no overhead
1/23/2020,05:17:31am,Wyndham Control,Riffle,10,1,51,0.5,Cobble,No,Yes,0.5,0.43,Cobble,Fall Run Chinook,41-50mm,1,no overhead
1/23/2020,05:20:27am,Wyndham Control,Riffle,10,0.5,24.5,0.5,Cobble,No,Yes,0.5,0,Gravel,Fall Run Chinook,41-50mm,3,no overhead
1/23/2020,05:23:33am,Wyndham Control,Riffle,10,0.4,7.6,0.3,Cobble,No,Yes,0.3,0.08,Gravel,Fall Run Chinook,51-60mm,19,no overhead
1/23/2020,05:26:01am,Wyndham Control,Riffle,10,0.4,7.6,0.3,Cobble,No,Yes,0.3,0.08,Gravel,Fall Run Chinook,41-50mm,1,no overhead
1/23/2020,05:28:39am,Wyndham Control,Riffle,10,0.4,4.1,0.3,Cobble,No,Yes,0.3,0.17,Cobble,Fall Run Chinook,41-50mm,4,no overhead
1/23/2020,06:42:44am,Wyndham Control,Flatwater,10,0.5,3.2,0,Overhead cover,Yes,Yes,1.5,0,Gravel,Winter Run Chinook,61-80mm,2,overhead
1/23/2020,06:50:10am,Wyndham Control,Flatwater,10,0.5,1.7,0,Fine Woody Debris,Yes,Yes,0.3,0.01,Gravel,Fall Run Chinook,41-50mm,12,overhead
1/23/2020,06:53:37am,Wyndham Control,Flatwater,10,0.6,2.4,0,Fine Woody Debris,Yes,Yes,0.4,0.24,Gravel,Fall Run Chinook,41-50mm,18,overhead
1/23/2020,06:59:52am,Wyndham Control,Flatwater,40,0.45,3.5,0.3,Cobble,No,Yes,0.3,0.06,Gravel,Fall Run Chinook,41-50mm,23,no overhead
1/23/2020,07:03:41am,Wyndham Control,Flatwater,10,0.45,3.5,0.3,Cobble,No,Yes,0.3,0.06,Gravel,Fall Run Chinook,51-60mm,3,no overhead
1/23/2020,07:07:19am,Wyndham Control,Flatwater,10,0.7,28.3,0.5,Cobble,No,Yes,0.5,0.17,Gravel,Fall Run Chinook,51-60mm,3,no overhead
1/23/2020,07:10:52am,Wyndham Control,Flatwater,10,5,36.3,0.2,Cobble,No,Yes,0.2,0.19,Gravel,Fall Run Chinook,41-50mm,1,no overhead
1/23/2020,07:14:04am,Wyndham Control,Flatwater,10,0.7,57,0.5,Cobble,No,Yes,0.5,0.39,Gravel,Fall Run Chinook,41-50mm,12,no overhead
1/23/2020,07:25:17am,Wyndham Control,Pool,10,0.35,1.3,0.2,Branches - Small Woody Debris,No,Yes,2.5,0.01,Sand,Fall Run Chinook,41-50mm,3,no overhead
1/23/2020,07:29:48am,Wyndham Control,Pool,10,0.35,1.3,0.2,Branches - Small Woody Debris,No,Yes,2.5,0.01,Sand,Fall Run Chinook,51-60mm,8,no overhead
1/23/2020,07:32:38am,Wyndham Control,Pool,10,0.75,2.2,0.3,Aquatic Veg,No,Yes,0.3,0.01,Gravel,Fall Run Chinook,51-60mm,20,no overhead
1/23/2020,07:36:38am,Wyndham Control,Pool,10,1,4,0.5,Cobble,No,Yes,0.5,0.81,Gravel,Fall Run Chinook,41-50mm,1,no overhead
1/23/2020,07:44:17am,Wyndham Control,Pool,10,1.1,3,0,Overhead cover,Yes,Yes,0.6,0.15,Gravel,Fall Run Chinook,51-60mm,2,overhead
1/23/2020,07:47:51am,Wyndham Control,Pool,10,1.1,3,0,Overhead cover,Yes,Yes,0.6,0.15,Gravel,Fall Run Chinook,41-50mm,3,overhead
1/23/2020,07:49:32am,Wyndham Control,Pool,10,1.1,3,0,Overhead cover,Yes,Yes,0.6,0.15,Gravel,Winter Run Chinook,61-80mm,1,overhead
1/23/2020,07:56:11am,Wyndham Control,Riffle,10,1.6,4.8,0,Fine Woody Debris,No,Yes,0.3,0.19,Gravel,Fall Run Chinook,51-60mm,100,no overhead
1/23/2020,07:59:16am,Wyndham Control,Pool,10,1.6,4.8,0,Fine Woody Debris,No,Yes,0.3,0.19,Gravel,Fall Run Chinook,51-60mm,50,no  overhead  neg v
1/23/2020,08:02:16am,Wyndham Control,Pool,10,0.6,1,0.3,Aquatic Veg,No,Yes,0.5,0.35,Sand,Fall Run Chinook,51-60mm,30,no overhead
1/23/2020,08:04:34am,Wyndham Control,Pool,10,0.6,1,0.3,Aquatic Veg,No,Yes,0.5,0.35,Sand,Fall Run Chinook,41-50mm,20,no overhead
1/23/2020,08:06:20am,Wyndham Control,Pool,10,1.5,14.6,0,Cobble,No,Yes,0,0.2,Cobble,Fall Run Chinook,61-80mm,18,no overhead
1/23/2020,08:09:06am,Wyndham Control,Pool,10,1.5,14.6,0,Cobble,No,Yes,0,0.2,Cobble,Fall Run Chinook,51-60mm,10,no overhead
1/23/2020,08:10:10am,Wyndham Control,Pool,10,0.9,36.6,0.5,Cobble,No,Yes,0.5,0.35,Cobble,Fall Run Chinook,41-50mm,1,no overhead
1/23/2020,08:14:05am,Wyndham Control,Pool,10,1.5,19.2,0.3,Cobble,No,Yes,0.3,0.21,Gravel,Winter Run Chinook,81-100mm,1,no overhead
1/23/2020,08:19:45am,Wyndham Control,Pool,10,1.5,19.2,0.3,Cobble,No,Yes,0.3,0.21,Gravel,Winter Run Chinook,61-80mm,5,no overhead
1/23/2020,08:21:12am,Wyndham Control,Pool,10,1.5,19.2,0.3,Cobble,No,Yes,0.3,0.21,Cobble,Fall Run Chinook,51-60mm,40,no overhead
1/23/2020,08:22:28am,Wyndham Control,Pool,10,1.5,19.2,0.3,Cobble,No,Yes,0.3,0.21,Gravel,Fall Run Chinook,41-50mm,20,no overhead
1/23/2020,03:23:56am,Wyndham Control,Pool,10,1.3,4,0.5,Cobble,No,Yes,0.5,0.55,Cobble,Fall Run Chinook,41-50mm,1,no overhead
1/23/2020,03:30:06am,Wyndham Control,Pool,10,1,6.7,0.6,Cobble,NA,Yes,0.6,0.34,Gravel,Fall Run Chinook,51-60mm,3,NA
1/23/2020,03:34:12am,Wyndham Control,Pool,10,1,6.7,0.6,Cobble,NA,Yes,0.6,0.34,Cobble,NA,41-50mm,4,NA
1/23/2020,03:37:25am,Wyndham Control,Pool,10,3.8,1.5,1.5,Undercut Bank,NA,Yes,0.4,0.61,Gravel,Fall Run Chinook,41-50mm,11,NA
1/23/2020,03:50:23am,Wyndham Control,Riffle,10,0.8,9,0,Cobble,No,Yes,0,0.8,Gravel,Fall Run Chinook,41-50mm,1,no overhead
1/23/2020,03:56:13am,Wyndham Control,Riffle,10,0.5,3,0,Cobble,No,Yes,0,0.32,Cobble,Fall Run Chinook,51-60mm,10,no overhead
1/23/2020,04:00:33am,Wyndham Control,Riffle,10,0.6,5.3,0.1,Cobble,No,Yes,0.1,0.2,Cobble,Winter Run Chinook,61-80mm,3,no overhead
1/23/2020,04:03:40am,Wyndham Control,Riffle,10,0.6,5.3,0.1,Cobble,No,Yes,0.1,0.2,Cobble,Fall Run Chinook,41-50mm,60,no overhead
1/23/2020,04:05:11am,Wyndham Control,Riffle,10,0.6,5.3,0.1,Cobble,No,Yes,0.1,0.2,Cobble,Fall Run Chinook,51-60mm,37,no overhead
1/23/2020,04:06:52am,Wyndham Control,Riffle,10,1.2,1.7,1.4,Undercut Bank,Yes,Yes,0.5,0.38,Gravel,Fall Run Chinook,41-50mm,16,overhead
1/27/2020,03:39:04am,Wyndham Control,Pool,10,0.9,3.1,0,Branches - Small Woody Debris,Yes,Yes,5.5,0,Sand,Winter Run Chinook,61-80mm,8,overhead
1/27/2020,03:43:55am,Wyndham Control,Pool,10,0.9,3.1,0,Branches - Small Woody Debris,Yes,Yes,5.5,0,Sand,Fall Run Chinook,51-60mm,30,overhead
1/27/2020,03:45:12am,Wyndham Control,Pool,10,0.9,3.1,0,Branches - Small Woody Debris,Yes,Yes,5.5,0,Sand,Fall Run Chinook,41-50mm,22,overhead
1/27/2020,03:50:42am,Wyndham Control,Pool,10,0.7,2,1,Fine Woody Debris,No,Yes,2.1,0.02,Gravel,Winter Run Chinook,61-80mm,10,no overhead
1/27/2020,03:54:53am,Wyndham Control,Pool,10,0.7,2,1,Fine Woody Debris,No,Yes,2.1,0.02,Gravel,Fall Run Chinook,51-60mm,40,no overhead
1/27/2020,04:06:27am,Wyndham Control,Pool,10,0.9,0.9,2.2,Branches - Small Woody Debris,Yes,Yes,4.4,0.02,Sand,Fall Run Chinook,41-50mm,20,overhead
1/27/2020,04:22:38am,Wyndham Control,Riffle,10,0.4,0.7,0,Cobble,No,Yes,0,0.88,Cobble,Fall Run Chinook,41-50mm,2,no overhead
1/27/2020,04:27:32am,Wyndham Control,Riffle,10,0.9,1.7,0,Cobble,No,Yes,0,0.22,Cobble,Fall Run Chinook,41-50mm,5,no overhead
1/27/2020,04:29:53am,Wyndham Control,Riffle,10,0.9,1.7,0,Cobble,No,Yes,0,0.22,Cobble,Winter Run Chinook,61-80mm,10,no overhead
1/27/2020,04:31:00am,Wyndham Control,Riffle,10,0.9,1.7,0,Cobble,No,Yes,0,0.22,Cobble,Rainbow Trout/Steelhead,<41mm,8,no overhead
1/27/2020,04:32:52am,Wyndham Control,Riffle,10,0.6,0.85,0,Cobble,No,Yes,0,0,Cobble,Fall Run Chinook,<41mm,2,no overhead
1/27/2020,04:40:22am,Wyndham Control,Riffle,10,0.4,2,0,Cobble,Yes,Yes,0,0.11,Cobble,Fall Run Chinook,<41mm,3,overhead
1/27/2020,04:42:57am,Wyndham Control,Riffle,10,0.5,0.8,0,Cobble,Yes,Yes,0,0.37,Cobble,Fall Run Chinook,<41mm,11,overhead
1/27/2020,04:44:22am,Wyndham Control,Riffle,10,0.5,0.7,0,Cobble,Yes,Yes,0,0.68,Cobble,Fall Run Chinook,51-60mm,20,overhead
1/27/2020,04:46:46am,Wyndham Control,Riffle,10,0.6,0.6,0,Cobble,Yes,Yes,0,0.16,Cobble,Rainbow Trout/Steelhead,<41mm,1,overhead
2/27/2020,09:34:03am,Wyndham Control,Riffle,6,1.5,3.5,0,Branches - Small Woody Debris,Yes,Yes,0,0.1,Cobble,Fall Run Chinook,41-50mm,50,NA
2/27/2020,09:37:55am,Wyndham Control,Pool,6,1.5,3.5,0,Branches - Small Woody Debris,Yes,Yes,0,0.1,Cobble,Fall Run Chinook,51-60mm,120,NA
2/27/2020,09:38:48am,Wyndham Control,Pool,6,1.5,3.5,0,Branches - Small Woody Debris,Yes,Yes,0,61,Cobble,Fall Run Chinook,61-80mm,70,NA
2/27/2020,09:41:59am,Wyndham Control,Pool,6,1.16,2.92,0.25,Fine Woody Debris,No,Yes,0.3,0.1,Gravel,Fall Run Chinook,41-50mm,90,NA
2/27/2020,09:45:33am,Wyndham Control,Pool,6,1.25,4.25,2,Aquatic Veg,Yes,Yes,3.16,0,Gravel,Fall Run Chinook,51-60mm,10,NA
2/27/2020,09:47:15am,Wyndham Control,Pool,6,1.25,4.25,1.16,Aquatic Veg,Yes,Yes,3.08,0,Gravel,Fall Run Chinook,61-80mm,10,NA
2/27/2020,09:48:28am,Wyndham Control,Pool,6,1.25,4.25,1.16,Aquatic Veg,Yes,Yes,3.08,0,Gravel,Winter Run Chinook,81-100mm,1,NA
2/27/2020,09:49:26am,Wyndham Control,Pool,6,0.42,3.75,0.33,Aquatic Veg,Yes,Yes,6,0,Mud/Organic,Fall Run Chinook,41-50mm,90,NA
2/27/2020,09:53:12am,Wyndham Control,Pool,6,0.8,1.16,1.75,Branches - Small Woody Debris,No,Yes,0,0.09,Cobble,Fall Run Chinook,41-50mm,4,NA
2/27/2020,09:57:37am,Wyndham Control,Pool,6,0.75,1.75,0,Fine Woody Debris,Yes,Yes,0,0.02,Cobble,Fall Run Chinook,41-50mm,60,NA
2/27/2020,10:02:34am,Wyndham Control,Riffle,6,0.75,1.66,1.75,Branches - Small Woody Debris,No,Yes,0.92,0.1,Sand,Fall Run Chinook,51-60mm,15,NA
2/27/2020,10:04:12am,Wyndham Control,Riffle,6,0.75,3.08,0.42,Fine Woody Debris,No,Yes,0.1,0,Gravel,Fall Run Chinook,41-50mm,20,NA
2/27/2020,10:09:26am,Wyndham Control,Riffle,6,0.25,1.25,0,Cobble,No,Yes,0,0,Cobble,Fall Run Chinook,41-50mm,20,NA
2/27/2020,10:11:28am,Wyndham Control,Riffle,6,0.56,1.8,1.33,Branches - Small Woody Debris,No,Yes,0,0.16,Cobble,Fall Run Chinook,41-50mm,20,NA
2/27/2020,10:15:27am,Wyndham Control,Riffle,6,0.25,1.5,1.5,Branches - Small Woody Debris,Yes,Yes,0.2,1.14,Gravel,Fall Run Chinook,41-50mm,10,NA
2/27/2020,10:18:00am,Wyndham Control,Riffle,6,0.64,2.66,2.58,Fine Woody Debris,Yes,Yes,1,0.05,Sand,Fall Run Chinook,<41mm,8,NA
2/27/2020,10:20:30am,Wyndham Control,Riffle,6,0.64,2.58,2.66,Fine Woody Debris,Yes,Yes,0.25,0.05,Sand,Fall Run Chinook,41-50mm,10,NA
2/27/2020,10:22:13am,Wyndham Control,Riffle,6,0.88,3.4,0.25,Cobble,No,NA,0.25,0,Gravel,Fall Run Chinook,<41mm,5,NA
2/27/2020,10:23:46am,Wyndham Control,Riffle,6,0.88,3.4,0.25,Cobble,No,NA,0.25,0,Gravel,Fall Run Chinook,41-50mm,10,NA
2/27/2020,10:24:59am,Wyndham Control,Riffle,6,0.64,3.4,0.25,Cobble,No,Yes,0.25,0,Gravel,Fall Run Chinook,51-60mm,8,NA
2/27/2020,10:26:45am,Wyndham Control,Riffle,6,1.08,1.8,1.25,Fine Woody Debris,Yes,Yes,0.4,0,Gravel,Fall Run Chinook,<41mm,8,NA
2/27/2020,10:28:51am,Wyndham Control,Riffle,6,1.08,3.25,1.25,Fine Woody Debris,Yes,Yes,0.2,0,Gravel,Fall Run Chinook,41-50mm,10,NA
2/27/2020,10:30:46am,Wyndham Control,Flatwater,6,0.48,5.88,1,Aquatic Veg,No,Yes,0,0.05,Cobble,Fall Run Chinook,<41mm,8,NA
2/27/2020,10:36:09am,Wyndham Control,Flatwater,6,0.75,2.8,0,Cobble,No,Yes,0,0.18,Cobble,Fall Run Chinook,<41mm,30,NA
2/27/2020,10:37:18am,Wyndham Control,Flatwater,6,0.8,1.8,0,Cobble,No,Yes,0,0.18,Cobble,Fall Run Chinook,41-50mm,30,NA
2/27/2020,10:44:14am,Wyndham Control,Riffle,6,0.64,4,0,Aquatic Veg,No,Yes,0,0.08,Cobble,Fall Run Chinook,51-60mm,1,NA
2/27/2020,10:46:36am,Wyndham Control,Riffle,6,0.64,2.56,0.25,Aquatic Veg,Yes,Yes,0,0.33,Cobble,Fall Run Chinook,51-60mm,10,NA
2/27/2020,10:48:48am,Wyndham Control,Riffle,6,0.8,5.16,0,Cobble,No,Yes,0,0.17,Cobble,Fall Run Chinook,<41mm,5,NA
2/27/2020,10:49:57am,Wyndham Control,Riffle,6,0.8,5.16,0,Cobble,No,Yes,0,0.17,Cobble,Fall Run Chinook,41-50mm,8,NA
2/27/2020,10:50:53am,Wyndham Control,Riffle,6,0.8,5.18,0,Cobble,No,Yes,0,0.17,Cobble,Fall Run Chinook,51-60mm,8,NA
